taxonKey,kingdom,phylum,class,order,family,genus,species
7296095,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Podostemaceae,Tristicha,Tristicha trifaria
7289408,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Loganiaceae,Spigelia,Spigelia humboldtiana
6634904,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Blakea,Blakea gracilis
4185311,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia matlalucaensis
5302606,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Renealmia,Renealmia alpinia
4077277,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Hybanthus,Hybanthus guanacastensis
3034073,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia pendula
3932956,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Phyllonomaceae,Phyllonoma,Phyllonoma tenuidens
3618470,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Rauvolfia,Rauvolfia aphlebia
5391763,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens cynapiifolia
3155971,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Guatteria,Guatteria oliviformis
3763127,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Brosimum,Brosimum lactescens
4178639,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea meziana
3614614,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Echites,Echites puntarenensis
2872582,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium ochranthum
11842758,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Pelazoneuron,Pelazoneuron kunthii
4180728,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea whitei
5336708,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Notopleura,Notopleura polyphlebia
3190638,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera indica
2765134,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Tradescantia,Tradescantia zanonia
2713638,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus articulatus
3072953,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Jatropha,Jatropha curcas
5301445,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Kaempferia,Kaempferia rotunda
2885828,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Chrysophyllum,Chrysophyllum cainito
5379846,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Sapium,Sapium laurifolium
10867751,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia reflexa
5302603,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Renealmia,Renealmia congesta
3846722,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Tournefortiopsis,Tournefortiopsis crispiflora
7320088,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Guatteria,Guatteria costaricensis
3158124,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Desmopsis,Desmopsis schippii
3750451,Plantae,Tracheophyta,Magnoliopsida,Chloranthales,Chloranthaceae,Hedyosmum,Hedyosmum brenesii
7300597,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Phenax,Phenax rugosus
4182877,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea dentata
2921957,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,Psychotria biaristata
4062794,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Ehretiaceae,Bourreria,Bourreria quirosii
7305923,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia hirta
2756941,Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Costus,Costus lasius
4076350,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Rinorea,Rinorea deflexiflora
5357217,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,Parkinsonia aculeata
6365214,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Columnea,Columnea microcalyx
3155869,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Guatteria,Guatteria dolichopoda
7335666,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum amplum
5289861,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua curtipendula
7322007,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus disciflora
5407091,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Annona,Annona purpurea
3104771,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Clibadium,Clibadium surinamense
2973023,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Albizia,Albizia adinocephala
3058251,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton axillaris
5614627,Plantae,Tracheophyta,Magnoliopsida,Ericales,Marcgraviaceae,Marcgravia,Marcgravia brownei
2985089,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Hirtella,Hirtella triandra
8365043,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Hanburia,Hanburia oerstedii
5340023,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Hillia,Hillia tetrandra
3154724,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Sapranthus,Sapranthus viridiflorus
3161702,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Burmeistera,Burmeistera tenuiflora
4150651,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Urochloa,Urochloa fusca
8692859,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Symphysia,Symphysia poasana
5337364,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chomelia,Chomelia venulosa
5350687,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Rhynchosia,Rhynchosia quercetorum
3622090,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Tecunumania,Tecunumania quetzalteca
7286379,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea utriculosa
7314534,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Cyathea,Cyathea divergens
2756960,Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Costus,Costus wilsonii
5357263,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Diphysa,Diphysa americana
7595115,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Casearia,Casearia arguta
2952993,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia ungulata
4187113,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia sessilifolia
7305796,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia olivacea
2705656,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum conjugatum
2650496,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Pleopeltis,Pleopeltis polypodioides
2756884,Plantae,Tracheophyta,Liliopsida,Zingiberales,Costaceae,Costus,Costus curvibracteatus
2971774,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Indigofera,Indigofera suffruticosa
7222047,Plantae,Tracheophyta,Magnoliopsida,Santalales,Erythropalaceae,Heisteria,Heisteria acuminata
8169430,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea ecboliophylla
3056536,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,Acalypha schiedeana
3055569,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Dalechampia,Dalechampia scandens
3800778,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Brachistus,Brachistus stramonifolius
3851399,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Ruagea,Ruagea glabra
2764389,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Commelina,Commelina erecta
6686377,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melochia,Melochia nodiflora
5303510,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,Tinantia,Tinantia standleyi
5406665,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Waltheria,Waltheria indica
2969590,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa xanthocentra
11041602,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea luxurians
2968233,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dussia,Dussia macroprophyllata
7806810,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Schlegeliaceae,Schlegelia,Schlegelia fuscata
5338775,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chione,Chione venosa
2897443,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Arachnothryx,Arachnothryx calycosa
3157123,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Xylopia,Xylopia bocatorena
5579800,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Salacia,Salacia cordata
3852074,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Trichilia,Trichilia americana
3173107,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Justicia,Justicia carthaginensis
3169631,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana amygdalifolia
3085168,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Achyranthes,Achyranthes aspera
2962154,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Canavalia,Canavalia brasiliensis
8186693,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Lunania,Lunania mexicana
3033937,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Menispermaceae,Cissampelos,Cissampelos pareira
2969347,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,Mimosa camporum
5662457,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,Cordia croatii
2703323,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lithachne,Lithachne pauciflora
3763686,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Maquira,Maquira guianensis
2984648,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Trophis,Trophis racemosa
7288106,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Psittacanthus,Psittacanthus rhynchanthus
9350913,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Distimake,Distimake aegyptius
5380041,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,Ricinus communis
2957031,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna pallida
10685791,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tanaecium,Tanaecium dichotomum
2984476,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Cecropia,Cecropia peltata
4186890,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Peperomia,Peperomia silvivaga
4082917,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Goniopteris,Goniopteris obliterata
10828856,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Stenostephanus,Stenostephanus blepharorhachis
3090081,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Neomirandea,Neomirandea eximia
7885367,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Schlegeliaceae,Schlegelia,Schlegelia parviflora
11827990,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Sciodaphyllum,Sciodaphyllum pittieri
7998910,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Exothea,Exothea paniculata
3790393,Plantae,Tracheophyta,Polypodiopsida,Gleicheniales,Gleicheniaceae,Sticherus,Sticherus retroflexus
5357680,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga vera
2928791,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Cestrum,Cestrum nocturnum
3086355,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper hispidum
5380015,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Hura,Hura crepitans
2797508,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Sobralia,Sobralia rarae-avis
5644772,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Athyriaceae,Athyrium,Athyrium skinneri
7321670,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mosquitoxylum,Mosquitoxylum jamaicense
3750161,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Adiantum,Adiantum philippense
2650548,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Microgramma,Microgramma lycopodioides
5379918,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Sapium,Sapium glandulosum
4186357,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Manekia,Manekia naranjoana
3188752,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Alzateaceae,Alzatea,Alzatea verticillata
5320601,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,Epidendrum criniferum
7287803,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,Equisetum bogotense
3710274,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella atirrensis
2650442,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Niphidium,Niphidium crassifolium
3617254,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Forsteronia,Forsteronia spicata
7473840,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,Asplenium bipartitum
5383279,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Margaritaria,Margaritaria nobilis
3055359,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Alchornea,Alchornea latifolia
9700381,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Aiouea,Aiouea pittieri
4177469,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea atirrensis
3034046,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Persea,Persea americana
4178492,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia alloiophylla
4176975,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,Beilschmiedia immersinervis
4179128,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Rhodostemonodaphne,Rhodostemonodaphne kunthiana
9766663,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Aiouea,Aiouea hammeliana
8466001,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Pleurothyrium,Pleurothyrium palmanum
7304142,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea puberula
9607650,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Damburneya,Damburneya umbrosa
5405440,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pectis,Pectis elongata
2975768,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tamarindus,Tamarindus indica
3889017,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mesosphaerum,Mesosphaerum suaveolens
7288046,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Gaiadendron,Gaiadendron punctatum
3613415,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Cunoniaceae,Weinmannia,Weinmannia wercklei
3039424,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ziziphus,Ziziphus mauritiana
2925788,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,Heliotropium indicum
7592050,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga inicuil
2884117,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,Pouteria fossicola
8167634,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Pombalia,Pombalia attenuata
8347707,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,Viola stipularis
2957767,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Senna,Senna skinneri
2959433,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Calopogonium,Calopogonium mucunoides
2929008,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum umbellatum
7687706,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana donnell-smithii
8396177,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,Tectaria mexicana
5651274,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Sloanea,Sloanea faginea
4187709,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper decurrens
3104790,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Clibadium,Clibadium eggersii
5591172,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Drymonia,Drymonia conchocalyx
3864099,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia tonduzii
2904009,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Calycophyllum,Calycophyllum candidissimum
5302629,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Renealmia,Renealmia scaposa
8373300,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Bignonia,Bignonia neoheterophylla
9763251,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vailia,Vailia anomala
2975693,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Stylosanthes,Stylosanthes guianensis
10846639,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Grona,Grona adscendens
3687124,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Connaraceae,Rourea,Rourea schippii
2931629,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum deflexum
2730407,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus polystachyos
7329820,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella pallescens
5357264,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Diphysa,Diphysa humilis
2705655,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Paspalum,Paspalum repens
5329055,Plantae,Tracheophyta,Liliopsida,Alismatales,Alismataceae,Sagittaria,Sagittaria guayanensis
5421429,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Malpighia,Malpighia glabra
4189710,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,Piper barbulatum
2702855,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lasiacis,Lasiacis ruscifolia
5386729,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Acmella,Acmella radicans
3615199,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Echites,Echites panduratus
5398966,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Trixis,Trixis inula
2760848,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,Heliconia aurantiaca
7300553,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pilea,Pilea acuminata
4933146,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium bakeri
7960727,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea eurycarpa
7870294,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Erythroxylaceae,Erythroxylum,Erythroxylum macrophyllum
3856689,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,Viburnum costaricanum
3188493,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Arthrostemma,Arthrostemma ciliatum
8146063,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pityrogramma,Pityrogramma dealbata
7709531,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Tectariaceae,Tectaria,Tectaria antioquiana
2918960,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Chimarrhis,Chimarrhis parviflora
11024069,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea torresiana
5336741,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Notopleura,Notopleura pithecobia
3617720,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Allomarkgrafia,Allomarkgrafia brenesiana
2876662,Plantae,Tracheophyta,Magnoliopsida,Fagales,Ticodendraceae,Ticodendron,Ticodendron incognitum
4134762,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lasiacis,Lasiacis standleyi
5385754,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Critonia,Critonia billbergiana
3153281,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Magnoliaceae,Magnolia,Magnolia poasana
6749955,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia valerioana
2969021,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lonchocarpus,Lonchocarpus guatemalensis
7286177,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Cuphea,Cuphea epilobiifolia
2972960,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Samanea,Samanea saman
5315136,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Microchilus,Microchilus nigrescens
2925400,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Avicennia,Avicennia germinans
3874097,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,Rhizophora racemosa
3154711,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Sapranthus,Sapranthus palanga
3059563,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton megistocarpus
2700064,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Werauhia,Werauhia graminifolia
2872887,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Anthurium,Anthurium salvinii
9068825,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Fleischmannia,Fleischmannia sideritidis
8338389,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Callichlamys,Callichlamys latifolia
3046202,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,Cardamine africana
2699217,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Guzmania,Guzmania nicaraguensis
5303128,Plantae,Tracheophyta,Liliopsida,Zingiberales,Cannaceae,Canna,Canna glauca
12187916,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Cleomaceae,Tarenaya,Tarenaya houtteana
3871414,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Capparaceae,Crateva,Crateva palmeri
5357759,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Inga,Inga flexuosa
2962824,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pithecellobium,Pithecellobium lanceolatum
6311944,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Scleria,Scleria gaertneri
5351845,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Swartzia,Swartzia guatemalensis
6365605,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Drymonia,Drymonia alloplectoides
3794448,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Semialarium,Semialarium mexicanum
3982625,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Heteropterys,Heteropterys panamensis
3916192,Plantae,Tracheophyta,Magnoliopsida,Ericales,Marcgraviaceae,Sarcopera,Sarcopera sessiliflora
